id,title,addr1,map_x,map_y,flag_nm,type,parking_space,use_time_festival,tel,modified_time,play_time
KC490PC22N002685,월명동 3,전라북도 군산시 구영4길 15-10 (영화동 ),126.709658,35.989094,공영,노상,260,무료,063-454-3812,20220901,00:00 - 23:59
KC490PC22N002686,수협보성회천수산물위판장주차장,전라남도 보성군 회천면 남부관광로 2272,127.0837125,34.66687855,공영,부설,65,무료,061-850-5511,20220628,00:00 - 23:59
KC490PC22N002687,제암산자연휴양림주차장,전라남도 보성군 웅치면 대산길 330,126.9855053,34.70050454,공영,부설,163,유료,061-850-5511,20220628,00:00 - 23:59
KC490PC22N002709,경상감영공원주차장,대구광역시 중구 경상감영길 99,128.5916854,35.87267548,공영,노외,61,유료,053-253-6444,20220602,07:30 - 23:00
KC490PC22N002711,시청광장주차장,대구광역시 중구 국채보상로131길 17,128.6018016,35.8706474,공영,부설,146,유료,053-803-5604,20220602,07:00 - 22:00
KC490PC22N002717,신관동 공영주차장,충청남도 공주시 번영2로 54-5,127.1459389,36.475102,공영,노외,101,무료,041-840-8503,20221121,00:00 - 23:59
KC490PC22N002723,동대구맞이주차장,대구광역시 동구 동대구로 550,128.6287755,35.87943614,공영,노상,56,유료,053-956-1400,20220602,00:00 - 23:59
KC490PC22N002724,공항1공영주차장,대구광역시 동구 해동로 6,128.637719,35.8974446,공영,노외,80,유료,053-982-6444,20220602,06:00 - 23:00
KC490PC22N002725,공항2공영주차장,대구광역시 동구 해동로 6,128.637719,35.8974446,공영,노외,173,유료,053-982-6444,20220602,06:00 - 23:00
KC490PC22N002732,삼양감속기앞주차장,대구광역시 북구 오봉로 57,128.5772494,35.8928748,공영,노상,99,유료,053-1577-6446,20220602,09:00 - 18:00
KC490PC22N002739,팔달신시장주차장,대구광역시 북구 노원로 32,128.5664937,35.8915511,공영,노외,158,유료,053-353-8969,20220602,00:00 - 23:59
KC490PC22N002740,서변1주차장,대구광역시 북구 호국로 43길 20,128.5970475,35.9213327,공영,노외,83,유료,053-1577-6446,20220602,09:00 - 18:00
KC490PC22N002741,올브랜서편주차장,대구광역시 북구 유통단지로8길 33,128.6086279,35.9040048,공영,노외,99,유료,053-382-6446,20220602,08:00 - 18:00
KC490PC22N002742,한국패션센터주차장,대구광역시 북구 유통단지로14길 17,128.6117408,35.9061485,공영,노외,55,유료,053-382-6446,20220602,08:00 - 18:00
KC490PC22N002745,어린이회관주차장,대구광역시 수성구 동대구로 194,128.6253323,35.8476818,공영,노외,199,유료,053-1577-6446,20220602,07:00 - 19:00
KC490PC22N002746,범물근린공원주차장,대구광역시 수성구 지범로 232,128.643325,35.818481,공영,노외,127,유료,053-782-6445,20220602,08:00 - 19:00
KC490PC22N002748,신매3공영주차장,대구광역시 수성구 고산로 75,128.7037829,35.8374745,공영,노외,67,유료,053-1577-6446,20220602,08:00 - 17:00
KC490PC22N002749,달서대로주차장,대구광역시 달서구 달서대로 411,128.4913926,35.8358511,공영,노상,132,유료,053-1577-6446,20220602,10:00 - 19:00
KC490PC22N002750,용산2공영주차장,대구광역시 달서구 용산서로 10,128.5295733,35.8577921,공영,노외,83,유료,053-1577-6446,20220602,09:00 - 20:00
KC490PC22N002751,본리2공영주차장,대구광역시 달서구 대명천로 281,128.5295663,35.84157287,공영,노외,59,유료,053-1577-6446,20220602,10:00 - 21:00
KC490PC22N002752,호림2공영주차장,대구광역시 달서구 성서공단로11길 38-13,128.489603,35.838619,공영,노외,332,유료,053-1577-6446,20220602,10:00 - 21:00
KC490PC22N002753,진천환승주차장,대구광역시 달서구 진천로7길 27,128.5239701,35.8111956,공영,노외,180,유료,053-1577-6446,20220602,08:00 - 17:00
KC490PC22N002755,상인2공영주차장,대구광역시 달서구 상인서로 36,128.5449802,35.81403994,공영,노외,65,유료,053-1577-6446,20220602,09:00 - 20:00
KC490PC22N002767,공단7길인근-2,대구광역시 달성군 논공읍 논공로91길 47,128.4726372,35.73206188,공영,노상,147,무료,053-668-3812,20220608,00:00 - 23:59
KC490PC22N002771,공단9길인근,대구광역시 달성군 논공읍 논공로 318,128.4600898,35.72839381,공영,노상,82,무료,053-668-3812,20220608,00:00 - 23:59
KC490PC22N002774,공단2길인근,대구광역시 달성군 논공읍 논공로 653-7,128.4555973,35.73393104,공영,노상,63,무료,053-668-3812,20220608,00:00 - 23:59
KC490PC22N002775,공단7길인근,대구광역시 달성군 논공읍 논공중앙로54길 7,128.4655813,35.7347146,공영,노상,170,무료,053-668-3812,20220608,00:00 - 23:59
KC490PC22N002784,비슬산 자연휴양림 공영주차장,대구광역시 달성군 유가읍 휴양림길 236,128.5058006,35.69334412,공영,노외,385,무료,053-668-3816,20220608,00:00 - 23:59
KC490PC22N002796,동아쇼핑별관유료주차장,대구광역시 중구 종로2가 종로 21,128.5914102,35.86747737,민영,노외,282,유료,053-123-4567,20220610,10:00 - 21:30
KC490PC22N002797,계산문화관유료주차장,대구광역시 중구 서성로 10,128.5870614,35.87332422,민영,노외,300,유료,053-251-1680,20220610,00:00 - 23:59
KC490PC22N002799,달성빌딩유료주차장,대구광역시 중구 달성공원로8길 10,128.5809276,35.87372097,민영,노외,200,유료,053-554-1176,20220610,00:00 - 23:59
KC490PC22N002801,동성로중앙유료주차장,대구광역시 중구 동성로2길 80,128.5971828,35.8692142,민영,노외,305,유료,053-252-2193,20220610,00:00 - 23:59
KC490PC22N002802,명성유료주차장,대구광역시 중구 경상감영길 106(전동),128.5932977,35.87180703,민영,노외,55,유료,053-255-0525,20220610,08:00 - 23:00
KC490PC22N002806,대백프라자 주변 노상주차장,대구광역시 중구 명덕로 333(대봉동),128.6063962,35.85571524,공영,노상,55,유료,053-661-3173,20220610,08:00 - 20:00
KC490PC22N002807,신명고 주변 외 1개소 노상주차장,대구광역시 중구 계산동1가 국채보상로102길 7,128.5867966,35.8689677,공영,노상,59,유료,053-661-3173,20220610,08:00 - 20:00
KC490PC22N002815,남일유료주차장,대구광역시 중구 중앙대로79길 16,128.5929657,35.86931986,민영,노외,50,유료,053-254-3326,20220610,08:00 - 23:00
KC490PC22N002818,국제유료주차장,대구광역시 중구 동성로2길 49-18,128.595812,35.868463,민영,노외,50,유료,053-422-3600,20220610,07:00 - 23:00
KC490PC22N002823,공평유료주차장,대구광역시 중구 동성로3길 84,128.5983569,35.86902798,민영,노외,297,유료,053-423-3348,20220610,00:00 - 23:59
KC490PC22N002828,대원유료주차장,대구광역시 중구 동성로3가 동성로1길 15,128.5946495,35.86700879,민영,노외,73,유료,053-123-4567,20220610,10:00 - 23:00
KC490PC22N002829,대일유료주차장,대구광역시 중구 공평로 76(동인동2가),128.6008383,35.8706326,민영,노외,50,유료,053-424-2635,20220610,07:00 - 23:59
KC490PC22N002838,중앙시네마유료주차장,대구광역시 중구 중앙대로79길 13,128.5925715,35.8690788,민영,노외,60,유료,053-123-4567,20220610,08:00 - 23:00
KC490PC22N002841,해주유료주차장,대구광역시 중구 국채보상로123길 5,128.5961382,35.87087862,민영,노외,60,유료,053-428-3841,20220610,08:00 - 23:00
KC490PC22N002848,김광석길공영주차장,대구광역시 중구 신천대로 677,128.6064066,35.85929974,공영,노외,81,유료,053-661-3173,20220610,08:00 - 00:00
KC490PC22N002849,GS타임즈유료주차장,대구광역시 중구 공평로10길 42,128.602098,35.867687,민영,노외,88,유료,053-425-0415,20220610,00:00 - 23:59
KC490PC22N002854,미성유료주차장,대구광역시 중구 동성로3가 중앙대로 391,128.5930188,35.86798375,민영,노외,75,유료,053-123-4567,20220610,07:00 - 22:00
KC490PC22N002858,달성공원주변노상주차장,대구광역시 중구 달성공원로 35(달성동),128.5759201,35.87339884,공영,노상,96,유료,053-661-3173,20220610,08:00 - 20:00
KC490PC22N002859,남산공영주차장,대구광역시 중구 명덕로35길 44(남산동),128.5890952,35.8587307,공영,노외,61,유료,053-661-3173,20220610,08:00 - 20:00
KC490PC22N002862,대보유료주차장,대구광역시 중구 경상감영길 117-7,128.5936265,35.87262622,민영,노외,50,유료,053-254-5498,20220610,09:00 - 21:00
KC490PC22N002866,동화유료주차장,대구광역시 중구 동인동3가 국채보상로139길 52,128.6063792,35.87160169,민영,노외,93,유료,053-426-1303,20220610,07:00 - 19:00
KC490PC22N002870,은성유료주차장,대구광역시 중구 국채보상로 540-1(상서동),128.5897705,35.87015601,민영,노외,50,유료,053-253-1157,20220610,07:30 - 20:30
KC490PC22N002875,대우유료주차장,대구광역시 중구 북성로 96,128.592826,35.874125,민영,노외,50,유료,053-253-2399,20220610,08:00 - 21:00
KC490PC22N002877,대구유료주차장,대구광역시 중구 봉산문화길 101,128.596336,35.86440636,민영,노외,64,유료,053-123-4567,20220610,07:00 - 23:00
KC490PC22N002880,예술유료주차장,대구광역시 중구 봉산문화1길 17,128.5982674,35.8630543,민영,노외,75,유료,053-123-4567,20220610,07:30 - 21:30
KC490PC22N002882,진흥6길,경기도 안산시 단원구 광덕4로 140 (고잔동),126.827922,37.314927,공영,노상,99,유료,031-481-2974,20220620,12:00 - 21:00
KC490PC22N002883,진흥1길(광덕로),경기도 안산시 단원구 광덕4로 180 (고잔동),126.832625,37.314638,공영,노상,62,유료,031-481-2974,20220620,12:00 - 21:00
KC490PC22N002884,진흥2길,경기도 안산시 단원구 광덕동로 75 (고잔동),126.832455,37.311126,공영,노상,162,유료,031-481-2974,20220620,12:00 - 21:00
KC490PC22N002887,삼리길,경기도 안산시 상록구 삼리로 46 (사동),126.845051,37.304524,공영,노상,74,유료,031-481-2974,20220620,12:00 - 21:00
KC490PC22N002889,중보길,경기도 안산시 상록구 광덕1로 366 (이동),126.850516,37.307356,공영,노상,78,유료,031-481-2974,20220620,12:00 - 21:00
KC490PC22N002890,우성요양병원앞,경기도 안산시 단원구 고잔2길 12 (고잔동),126.832103,37.317615,공영,노외,50,유료,031-481-2974,20220620,09:00 - 19:00
KC490PC22N002891,동원빌딩앞,경기도 안산시 단원구 고잔1길 40,126.837242,37.31804762,공영,노외,86,유료,031-481-2974,20220620,09:00 - 23:00
KC490PC22N002892,안산세무서뒤,경기도 안산시 단원구 원고잔로 25 (고잔동),126.827362,37.320678,공영,노외,144,유료,031-481-2974,20220620,08:00 - 21:00
KC490PC22N002893,상하수도사업소앞,경기도 안산시 단원구 원고잔로 34,126.828812,37.32051756,공영,노외,146,유료,031-481-2974,20220620,08:00 - 21:00
KC490PC22N002895,우성여성병원앞,경기도 안산시 단원구 고잔로 58-10,126.832509,37.318523,공영,노외,127,유료,031-481-2974,20220620,08:00 - 21:00
KC490PC22N002900,대부도노외주차장(1),경기도 안산시 단원구 대부황금로 1488,126.5745536,37.28627433,공영,노외,268,무료,031-481-6316,20220620,00:00 - 00:00
KC490PC22N002905,선부광장,경기도 안산시 단원구 선부광장로 15,126.8109956,37.33392828,공영,노외,249,유료,031-481-2974,20220620,12:00 - 21:00
KC490PC22N002910,선부3동 146호 주차장,경기도 안산시 단원구 선삼로3길 6,126.812205,37.345151,공영,노외,107,무료,031-481-6316,20220620,00:00 - 00:00
KC490PC22N002912,선부2동 140호 주차장,경기도 안산시 단원구 석수로8길 10,126.807625,37.346759,공영,노외,77,무료,031-481-6316,20220620,00:00 - 00:00
KC490PC22N002916,선부동28호노외주차장,경기도 안산시 단원구 지곡로2길 13,126.8028577,37.336561,공영,노외,81,무료,031-481-6316,20220620,00:00 - 00:00
KC490PC22N002918,와동 135호 주차장,경기도 안산시 단원구 와동로3길 28,126.828465,37.336092,공영,노외,64,무료,031-481-6316,20220620,00:00 - 00:00
KC490PC22N002919,와동 노외주자장(137호),경기도 안산시 단원구 와개길 64,126.8256552,37.334117,공영,노외,82,무료,031-481-6316,20220620,00:00 - 00:00
KC490PC22N002926,안산역 환승,경기도 안산시 단원구 중앙대로 462 (원곡동),126.787291,37.327976,공영,노외,185,유료,031-481-2974,20220620,06:00 - 22:00
KC490PC22N002927,원곡동 노외주차장 45호,경기도 안산시 단원구 부부로 120,126.7918429,37.33901748,공영,노외,191,무료,031-481-2974,20220620,00:00 - 00:00
KC490PC22N002928,신천길앞,경기도 안산시 단원구 부부로 16,126.788863,37.330278,공영,노외,180,유료,031-481-2974,20220620,09:00 - 21:00
KC490PC22N002929,공단삼거리 제2주차장,경기도 안산시 단원구 동산로27번길 15,126.791091,37.31319346,공영,노외,441,유료,031-481-2974,20220620,06:00 - 22:00
KC490PC22N002932,본오동 147호 노외주차장,경기도 안산시 상록구 상록수안길 45,126.872135,37.301843,공영,노외,65,무료,031-481-2974,20220620,00:00 - 00:00
KC490PC22N002933,본오동 109호,경기도 안산시 상록구 용신로끝길 6,126.8746944,37.302031,공영,노외,77,무료,031-481-2974,20220620,00:00 - 00:00
KC490PC22N002934,본오도서관뒤,경기도 안산시 상록구 석호로3길 10,126.871882,37.294115,공영,노외,78,유료,031-481-2974,20220620,12:00 - 21:00
KC490PC22N002935,월드프라자앞,경기도 안산시 상록구 본삼로 51,126.866474,37.30118349,공영,노외,105,유료,031-481-2974,20220620,09:00 - 23:00
KC490PC22N002937,상록수역뒤환승,경기도 안산시 상록구 매화로2길 47-1,126.865154,37.303377,공영,노외,77,유료,031-481-2974,20220620,06:00 - 22:00
KC490PC22N002940,부곡동 100호,경기도 안산시 상록구 정재로7길 20,126.8648055,37.332897,공영,노외,50,무료,031-481-2974,20220620,00:00 - 00:00
KC490PC22N002944,사동 47호,경기도 안산시 상록구 석호로 152,126.849499,37.29850057,공영,노외,112,무료,031-481-5294,20220620,00:00 - 00:00
KC490PC22N002946,사동 126호,경기도 안산시 상록구 선진안길 59,126.8465912,37.27830804,공영,노외,206,무료,031-481-5294,20220620,00:00 - 00:00
KC490PC22N002947,사동 124호 노외주차장,경기도 안산시 상록구 항가울로 38,126.848141,37.285429,공영,노외,104,무료,031-481-5294,20220620,00:00 - 00:00
KC490PC22N002950,수암봉,경기도 안산시 상록구 수암3길 43,126.8831223,37.364635,공영,노외,139,유료,031-481-2974,20220620,00:00 - 00:00
KC490PC22N002952,월피동 29호,경기도 안산시 상록구 안산천서로6길 4,126.850056,37.338576,공영,노외,182,무료,031-481-2974,20220620,00:00 - 00:00
KC490PC22N002955,한대앞역환승,경기도 안산시 상록구 광덕4로 368,126.851519,37.310569,공영,노외,270,유료,031-481-2974,20220620,06:00 - 22:00
KC490PC22N002960,시청부설주차장,경기도 안산시 단원구 화랑로 387,126.8327135,37.3225569,공영,부설,652,유료,031-481-2974,20220620,08:00 - 19:00
KC490PC22N002961,상록구청부설주차장,경기도 안산시 상록구 석호로 110,126.8464096,37.301336,공영,부설,400,무료,031-481-5176,20220620,08:00 - 19:00
KC490PC22N002981,정왕동51블럭 노상,경기도 시흥시 평안상가4길 16-2,126.7483229,37.33887103,공영,노상,177,무료,031-488-6827,20221201,12:00 - 11:59
KC490PC22N002991,수송동 7,전라북도 군산시 동 수송안길 35 (수송동 ),126.716721,35.967179,공영,노상,60,무료,063-454-3812,20220901,00:00 - 23:59
KC490PC22N003014,여성회관앞 노외,경기도 시흥시 정왕대로233번길 19,126.7387221,37.34668897,공영,노외,52,무료,031-488-6827,20221201,12:00 - 11:59
KC490PC22N003026,시화공고,경기도 시흥시 큰솔로7번안길 13-20,126.7503813,37.34188097,공영,노외,381,유료,031-488-6827,20221201,08:00 - 20:00
KC490PC22N003027,미관광장,경기도 시흥시 군자천로 332(정왕동),126.7344528,37.34563842,공영,노외,123,유료,031-488-6827,20221201,09:00 - 21:00
KC490PC22N003029,장곡중앙,경기도 시흥시 진말로3번길 4,126.784815,37.37805062,공영,노외,66,유료,031-488-6827,20221201,10:00 - 22:00
KC490PC22N003030,복지로1,경기도 시흥시 복지로 55,126.7898086,37.44400605,공영,노외,75,유료,031-488-6827,20221201,10:00 - 22:00
KC490PC22N003031,대야상업1,경기도 시흥시 비둘기공원5길 3(대야동),126.7911134,37.44361117,공영,노외,150,유료,031-488-6827,20221201,10:00 - 22:00
KC490PC22N003032,대야파출소,경기도 시흥시 복지로43번길 35,126.7854509,37.4443922,공영,노외,82,유료,031-488-6827,20221201,08:00 - 20:00
